time,sgReading
14/01/16 06:33:14,5.777778
14/01/16 06:38:14,5.888889
14/01/16 06:43:14,5.944444
14/01/16 06:48:14,5.555556
14/01/16 06:53:14,5.055556
14/01/16 06:58:14,5.055556
14/01/16 07:03:14,5.111111
14/01/16 07:08:14,5.166667
14/01/16 07:13:14,5.333333
14/01/16 07:18:14,5.444444
14/01/16 07:23:14,4.944444
14/01/16 07:28:14,4.555556
14/01/16 07:33:14,4.666667
14/01/16 07:38:14,4.777778
14/01/16 07:43:14,5
14/01/16 07:48:14,6.111111
14/01/16 07:53:14,6.555556
14/01/16 07:58:14,6.111111
14/01/16 08:03:14,5.833333
14/01/16 08:08:14,6.166667
14/01/16 08:13:14,6.333333
14/01/16 08:18:14,5.944444
14/01/16 08:23:14,5.833333
14/01/16 08:28:14,6.277778
14/01/16 08:33:14,5.888889
14/01/16 08:38:14,6
14/01/16 08:43:14,5.611111
14/01/16 08:48:14,5.5
14/01/16 08:53:14,5.5
14/01/16 08:58:14,5.388889
14/01/16 09:03:14,5.388889
14/01/16 09:08:14,5.611111
14/01/16 09:13:13,6.055556
14/01/16 09:18:13,6.555556
14/01/16 09:23:13,6.666667
14/01/16 09:28:13,6.444444
14/01/16 09:33:14,6.666667
14/01/16 09:38:13,6.555556
14/01/16 09:43:13,6.5
14/01/16 09:48:13,6.333333
14/01/16 09:53:13,5.777778
14/01/16 09:58:13,5.388889
14/01/16 10:03:13,5.444444
14/01/16 10:08:13,5.611111
14/01/16 10:13:13,5.833333
14/01/16 10:18:13,6.055556
14/01/16 10:23:13,6.333333
14/01/16 10:28:13,6.722222
14/01/16 10:33:13,6.888889
14/01/16 10:38:13,7
14/01/16 10:43:13,6.944444
14/01/16 10:48:13,6.888889
14/01/16 10:53:13,6.666667
14/01/16 10:58:13,6.611111
14/01/16 11:03:13,6.833333
14/01/16 11:08:13,7.166667
14/01/16 11:13:13,7.055556
14/01/16 11:18:13,6.944444
14/01/16 11:23:13,6.888889
14/01/16 11:28:13,7.277778
14/01/16 11:33:13,7.611111
14/01/16 11:38:13,7.777778
14/01/16 11:43:13,8
14/01/16 11:48:13,7.944444
14/01/16 11:53:13,7.5
14/01/16 11:58:13,7.666667
14/01/16 12:03:13,7.944444
14/01/16 12:08:13,7.722222
14/01/16 12:13:13,7.5
14/01/16 12:18:13,7.5
14/01/16 12:23:13,7.333333
14/01/16 12:28:13,7
14/01/16 12:33:13,7.388889
14/01/16 12:38:13,7.555556
14/01/16 12:43:13,6.777778
14/01/16 12:48:13,6.833333
14/01/16 12:53:13,6.777778
14/01/16 12:58:13,6.944444
14/01/16 13:03:13,6.833333
14/01/16 13:08:13,6.722222
14/01/16 13:13:13,7
14/01/16 13:18:13,6.944444
14/01/16 13:23:13,7.055556
14/01/16 13:28:13,6.833333
14/01/16 13:33:13,6.722222
14/01/16 13:38:13,6.333333
14/01/16 13:43:13,6.277778
14/01/16 13:48:13,6.333333
14/01/16 13:53:13,6.388889
14/01/16 13:58:13,6.166667
14/01/16 14:03:13,6.222222
14/01/16 14:08:13,6.055556
14/01/16 14:13:13,6.166667
14/01/16 14:18:13,6.333333
14/01/16 14:23:12,6.444444
14/01/16 14:28:12,6.333333
14/01/16 14:33:12,6.166667
14/01/16 14:38:13,6.055556
14/01/16 14:43:12,6.111111
14/01/16 14:48:12,6.166667
14/01/16 14:53:12,6
14/01/16 14:58:12,5.777778
14/01/16 15:03:12,5.611111
14/01/16 15:08:12,5.777778
14/01/16 15:13:12,5.777778
14/01/16 15:18:12,5.944444
14/01/16 15:23:12,5.944444
14/01/16 15:28:12,6
14/01/16 15:33:12,6.222222
14/01/16 15:38:12,6.222222
14/01/16 15:43:12,6.388889
14/01/16 15:48:12,6.5
14/01/16 15:53:12,6.5
14/01/16 15:58:12,6.611111
14/01/16 16:03:12,6.388889
14/01/16 16:08:12,6.388889
14/01/16 16:13:12,6.222222
14/01/16 16:18:12,6.166667
14/01/16 16:23:12,5.888889
14/01/16 16:28:12,5.777778
14/01/16 16:33:12,5.5
14/01/16 16:38:12,5.333333
14/01/16 16:43:12,5.111111
14/01/16 16:48:12,5.222222
14/01/16 16:53:12,5.555556
14/01/16 16:58:12,5.722222
14/01/16 17:03:12,5.722222
14/01/16 17:08:12,5.611111
14/01/16 17:13:12,5.333333
14/01/16 17:18:12,5.166667
14/01/16 17:23:12,5.277778
14/01/16 17:28:12,5.333333
14/01/16 17:33:12,5.388889
14/01/16 17:38:12,5.222222
14/01/16 17:43:12,5.055556
14/01/16 17:48:12,5
14/01/16 17:53:12,4.944444
14/01/16 17:58:12,4.944444
14/01/16 18:03:12,4.944444
14/01/16 18:08:12,4.944444
14/01/16 18:13:12,5.333333
14/01/16 18:18:12,5.666667
14/01/16 18:23:12,5.777778
14/01/16 18:28:12,5.833333
14/01/16 18:33:12,5.666667
14/01/16 18:38:12,5.555556
14/01/16 18:43:12,5.555556
14/01/16 18:48:12,5.611111
14/01/16 18:53:12,5.555556
14/01/16 18:58:12,5.5
14/01/16 19:03:12,5.611111
14/01/16 19:08:12,5.888889
14/01/16 19:13:12,6.055556
14/01/16 19:18:12,6.166667
14/01/16 19:23:12,6.5
14/01/16 19:28:12,6.611111
14/01/16 19:33:11,6.333333
14/01/16 19:38:11,6.333333
14/01/16 19:43:11,6.444444
14/01/16 19:48:11,6.055556
14/01/16 19:53:11,5.888889
14/01/16 19:58:11,5.777778
14/01/16 20:03:11,5.722222
14/01/16 20:08:11,5.888889
14/01/16 20:13:11,5.888889
14/01/16 20:18:11,6
14/01/16 20:23:11,6.5
14/01/16 20:28:11,6.555556
14/01/16 20:33:11,6.611111
14/01/16 20:38:11,6.666667
14/01/16 20:43:11,6.722222
14/01/16 20:48:11,6.833333
14/01/16 20:53:11,7
14/01/16 20:58:11,6.722222
14/01/16 21:03:11,6.5
14/01/16 21:08:11,6.166667
14/01/16 21:13:11,6.166667
14/01/16 21:18:11,6.055556
14/01/16 21:23:11,6
14/01/16 21:28:11,5.777778
14/01/16 21:33:11,5.555556
14/01/16 21:38:11,5.944444
14/01/16 21:43:11,6.111111
14/01/16 21:48:11,5.888889
14/01/16 21:53:11,6.055556
14/01/16 21:58:11,6.055556
14/01/16 22:03:11,6.166667
14/01/16 22:08:11,6.166667
14/01/16 22:13:11,6.222222
14/01/16 22:18:11,6.222222
14/01/16 22:23:11,6
14/01/16 22:28:11,6.277778
14/01/16 22:33:11,6.388889
14/01/16 22:38:11,6.388889
14/01/16 22:43:11,6.333333
14/01/16 22:48:11,5.944444
14/01/16 22:53:11,6
14/01/16 22:58:11,5.888889
14/01/16 23:03:11,5.777778
14/01/16 23:08:11,5.722222
14/01/16 23:13:11,5.611111
14/01/16 23:18:11,5.611111
14/01/16 23:23:11,5.666667
14/01/16 23:28:11,5.777778
